"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Crown rust severity (flag leaf) - percent|CO_350:0005029","Crown rust severity (flag leaf) - percent|day 153|COMP:0000162","Crown rust severity (flag leaf) - percent|day 161|COMP:0000163","Grain moisture content - percent|CO_350:0000536","Grain weight - g|CO_350:0005123","Grain yield - g/m2|CO_350:0000260","Heading date - Julian day|CO_350:0000270","Lodging incidence - percent|CO_350:0000165","Lodging severity - 0-9 Rating|CO_350:0005007","Maturity date - Julian day|CO_350:0000271","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Pea Grain Moisture Content - %|CO_xxx:0003018","Pea Grain Weight - g|CO_xxx:0003006","Pea Grain Yield - g/m2|CO_xxx:0003008","Pea Maturity Date - Julian Day|CO_xxx:0003015","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Pea Plant Height - cm|CO_xxx:0003005","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Pea Plant Height - cm|timepoint 3|COMP:0000124","Pea Plant Height - cm|timepoint 4|COMP:0000125","Pea Test Weight - g/L|CO_xxx:0003016","Pea Thousand Grain Weight - g|CO_xxx:0003017","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|CO_350:0000232","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","Plant height - cm|timepoint 3|COMP:0000116","Plant height - cm|timepoint 4|COMP:0000117","Test weight - g/L|CO_350:0000259","Thousand grain weight - g|CO_350:0000251","notes"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","544461","IL22-2364","","subplot","737800","B4I_2025_NY_5269_subplot_2","1","5","5269","11","19","test","","","","","","","","","","","","","","","","","","","","10","","13","81","80","68","","","23","","27","68","86","88","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","544461","IL22-2364","","subplot","737801","B4I_2025_NY_5269_subplot_3","1","5","5269","11","19","test","","","","","","","","","","","","","","","","","","","","10","","15","73","79","67","","","18","","26","68","89","86","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704900","IL23-247","IL23-247","plot","734862","B4I_2025_NY_5270","1","5","5270","11","20","test","","733510","NDP250051Y","","60","5","60","8.90806667338141","643.4","133.6935065","172","","8","202","173","8.69492649379353","542.4","112.7064935","202","","","","","","","1030.62423848679","202.9","","","","","","","460.013761897487","19.7",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704900","IL23-247","IL23-247","subplot","737817","B4I_2025_NY_5270_subplot_1","1","5","5270","11","20","test","","","","","","","","","","","","","","","","","","","","7","","22","75","87","44","","","24","","29","70","82","25","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704900","IL23-247","IL23-247","subplot","737818","B4I_2025_NY_5270_subplot_2","1","5","5270","11","20","test","","","","","","","","","","","","","","","","","","","","13","","23","75","90","29","","","15","","29","66","82","20","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704900","IL23-247","IL23-247","subplot","737819","B4I_2025_NY_5270_subplot_3","1","5","5270","11","20","test","","","","","","","","","","","","","","","","","","","","4","","15","70","86","59","","","15","","24","60","76","57","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704487","IL23-669","IL23-669","plot","734896","B4I_2025_NY_5271","1","5","5271","11","21","test","","733367","NDP250140G","","60","5","60","8.46342598078806","685.3","140.574359","171","","2","203","176","8.43997804086598","464.2","95.22051282","203","","","","","","","1048.99132580432","174.6","","","","","","","495.999932512478","19.7",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704487","IL23-669","IL23-669","subplot","736734","B4I_2025_NY_5271_subplot_1","1","5","5271","11","21","test","","","","","","","","","","","","","","","","","","","","3","","15","74","86","75","","","4","","21","0","96","87","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704487","IL23-669","IL23-669","subplot","736735","B4I_2025_NY_5271_subplot_2","1","5","5271","11","21","test","","","","","","","","","","","","","","","","","","","","9","","19","79","86","77","","","23","","27","74","97","90","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704487","IL23-669","IL23-669","subplot","736736","B4I_2025_NY_5271_subplot_3","1","5","5271","11","21","test","","","","","","","","","","","","","","","","","","","","9","","20","70","89","83","","","23","","29","77","97","89","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530900","IL21-4178","","plot","735029","B4I_2025_NY_5272","1","5","5272","11","22","test","","733389","NDP250189G","","60","1","60","9.37159072093962","805.9","157.2487805","170","","3","201","176","9.02091523618874","461.8","90.10731707","203","","","","","","","1064.0249793426","211.5","","","","","","","525.394963847865","30.2",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530900","IL21-4178","","subplot","737367","B4I_2025_NY_5272_subplot_1","1","5","5272","11","22","test","","","","","","","","","","","","","","","","","","","","7","","19","74","85","74","","","21","","30","79","95","84","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530900","IL21-4178","","subplot","737368","B4I_2025_NY_5272_subplot_2","1","5","5272","11","22","test","","","","","","","","","","","","","","","","","","","","8","","21","76","85","76","","","9","","30","81","98","88","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530900","IL21-4178","","subplot","737369","B4I_2025_NY_5272_subplot_3","1","5","5272","11","22","test","","","","","","","","","","","","","","","","","","","","3","","21","72","83","81","","","19","","30","80","93","82","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704864","IL23-2751","IL23-2751","plot","734968","B4I_2025_NY_5273","1","5","5273","11","23","test","","733310","NDP250034Y","","60","5","60","9.71335926726187","586.3","114.4","174","","9","204","174","9.07839439237202","331.4","64.66341463","205","","","","","","","1043.32640669032","198.3","","","","","","","367.720754904902","15.9",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704864","IL23-2751","IL23-2751","subplot","737436","B4I_2025_NY_5273_subplot_1","1","5","5273","11","23","test","","","","","","","","","","","","","","","","","","","","3","","18","60","76","26","","","7","","25","71","96","26","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704864","IL23-2751","IL23-2751","subplot","737437","B4I_2025_NY_5273_subplot_2","1","5","5273","11","23","test","","","","","","","","","","","","","","","","","","","","7","","19","83","100","26","","","22","","24","75","92","26","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704864","IL23-2751","IL23-2751","subplot","737438","B4I_2025_NY_5273_subplot_3","1","5","5273","11","23","test","","","","","","","","","","","","","","","","","","","","7","","19","71","89","35","","","15","","28","77","100","23","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543876","IL22-6264","","plot","734990","B4I_2025_NY_5274","1","5","5274","11","24","test","","733363","NDP250165Y","","60","5","60","8.69936972759826","640.3","134.8","170","","8","199","173","8.25990081805991","625.7","131.7263158","201","","","","","","","1045.06174007872","223.1","","","","","","","477.986236568891","21.9",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543876","IL22-6264","","subplot","737616","B4I_2025_NY_5274_subplot_1","1","5","5274","11","24","test","","","","","","","","","","","","","","","","","","","","4","","19","78","96","39","","","18","","29","72","89","34","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543876","IL22-6264","","subplot","737617","B4I_2025_NY_5274_subplot_2","1","5","5274","11","24","test","","","","","","","","","","","","","","","","","","","","9","","21","85","88","30","","","24","","31","78","98","22","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543876","IL22-6264","","subplot","737618","B4I_2025_NY_5274_subplot_3","1","5","5274","11","24","test","","","","","","","","","","","","","","","","","","","","3","","13","72","83","77","","","19","","25","80","93","84","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704751","IL23-971","IL23-971","plot","734923","B4I_2025_NY_5275","1","5","5275","11","25","test","","733385","NDP121711R","","40","5","40","9.36230042105798","680.4","136.08","174","","6","208","174","","229.2","45.84","202","","","","","","","930.09089979","228.1","","","","","","","488.672496026313","21.7",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704751","IL23-971","IL23-971","subplot","737562","B4I_2025_NY_5275_subplot_1","1","5","5275","11","25","test","","","","","","","","","","","","","","","","","","","","2","","15","77","80","74","","","12","","26","67","111","101","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704751","IL23-971","IL23-971","subplot","737563","B4I_2025_NY_5275_subplot_2","1","5","5275","11","25","test","","","","","","","","","","","","","","","","","","","","11","","18","68","85","26","","","23","","26","83","108","34","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704751","IL23-971","IL23-971","subplot","737564","B4I_2025_NY_5275_subplot_3","1","5","5275","11","25","test","","","","","","","","","","","","","","","","","","","","10","","13","77","81","39","","","14","","25","89","104","32","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530742","IL21-4011","","plot","735049","B4I_2025_NY_5276","1","5","5276","12","25","test","","733392","NDP150476G","","60","5","60","8.29927609132963","604.6","128.9813333","172","","8","202","170","8.61680796065396","592.6","126.4213333","202","","","","","","","1036.95909072863","200.2","","","0","","","","460.171539870321","22.2",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530742","IL21-4011","","subplot","736782","B4I_2025_NY_5276_subplot_1","1","5","5276","12","25","test","","","","","","","","","","","","","","","","","","","","2","","21","74","86","68","","","10","","30","81","97","80","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530742","IL21-4011","","subplot","736783","B4I_2025_NY_5276_subplot_2","1","5","5276","12","25","test","","","","","","","","","","","","","","","","","","","","6","","23","81","91","32","","","12","","30","88","105","30","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","530742","IL21-4011","","subplot","736784","B4I_2025_NY_5276_subplot_3","1","5","5276","12","25","test","","","","","","","","","","","","","","","","","","","","8","","25","81","85","52","","","21","","31","85","105","51","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704842","IL23-1669","IL23-1669","plot","734764","B4I_2025_NY_5277","1","5","5277","12","24","test","","733412","NDP250089Y","","100","10","100","8.13397453115017","566.3","116.1641026","170","","9","202","176","8.27924548159239","475.8","97.6","203","","","","","","","1036.42196372745","221","","","","","","","444.056865293471","18.8",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704842","IL23-1669","IL23-1669","subplot","737478","B4I_2025_NY_5277_subplot_1","1","5","5277","12","24","test","","","","","","","","","","","","","","","","","","","","9","","17","84","92","23","","","12","","27","78","99","18","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704842","IL23-1669","IL23-1669","subplot","737479","B4I_2025_NY_5277_subplot_2","1","5","5277","12","24","test","","","","","","","","","","","","","","","","","","","","10","","24","84","94","28","","","21","","31","86","105","20","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704842","IL23-1669","IL23-1669","subplot","737480","B4I_2025_NY_5277_subplot_3","1","5","5277","12","24","test","","","","","","","","","","","","","","","","","","","","2","","20","76","108","24","","","18","","31","83","99","24","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704879","IL23-943","IL23-943","plot","734792","B4I_2025_NY_5278","1","5","5278","12","23","test","","733332","NDP170008G","","0.1","1","0.1","8.86867414142366","743.4","148.68","172","","5","203","174","8.27649174211718","390.7","78.14","205","","","","","","","1066.73569995016","198.3","","","","","","","508.794162543901","22.5",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704879","IL23-943","IL23-943","subplot","737376","B4I_2025_NY_5278_subplot_1","1","5","5278","12","23","test","","","","","","","","","","","","","","","","","","","","2","","17","69","79","79","","","9","","24","78","94","94","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704879","IL23-943","IL23-943","subplot","737377","B4I_2025_NY_5278_subplot_2","1","5","5278","12","23","test","","","","","","","","","","","","","","","","","","","","12","","20","75","89","74","","","20","","26","83","109","95","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704879","IL23-943","IL23-943","subplot","737378","B4I_2025_NY_5278_subplot_3","1","5","5278","12","23","test","","","","","","","","","","","","","","","","","","","","9","","19","80","90","84","","","28","","29","83","103","98","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","515125","IL20-615","IL2020-615","plot","734810","B4I_2025_NY_5279","1","5","5279","12","22","test","","733301","NDP250124Y","","60","5","60","7.60280647921523","649.4","136.7157895","169","","8","197","174","8.79800625723395","619.5","130.4210526","203","","","","","","","1048.62537114418","229","","","","","","","501.070148990878","20.2",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","515125","IL20-615","IL2020-615","subplot","737589","B4I_2025_NY_5279_subplot_1","1","5","5279","12","22","test","","","","","","","","","","","","","","","","","","","","9","","20","73","79","73","","","23","","26","81","91","68","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","515125","IL20-615","IL2020-615","subplot","737590","B4I_2025_NY_5279_subplot_2","1","5","5279","12","22","test","","","","","","","","","","","","","","","","","","","","5","","22","83","94","59","","","20","","29","76","86","72","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","515125","IL20-615","IL2020-615","subplot","737591","B4I_2025_NY_5279_subplot_3","1","5","5279","12","22","test","","","","","","","","","","","","","","","","","","","","3","","16","74","93","85","","","11","","27","68","81","76","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704492","IL23-1619","IL23-1619","plot","734853","B4I_2025_NY_5280","1","5","5280","12","21","test","","733391","NDP170151Y","","100","10","100","9.74141947593694","640.5","128.1","172","","8","202","174","9.12061467254562","452.7","90.54","202","","","","","","","1053.52444159442","192.7","","","","","","","433.531226655243","20.5",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704492","IL23-1619","IL23-1619","subplot","736998","B4I_2025_NY_5280_subplot_1","1","5","5280","12","21","test","","","","","","","","","","","","","","","","","","","","1","","21","73","77","75","","","7","","28","69","95","83","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704492","IL23-1619","IL23-1619","subplot","736999","B4I_2025_NY_5280_subplot_2","1","5","5280","12","21","test","","","","","","","","","","","","","","","","","","","","8","","33","81","85","84","","","21","","27","74","99","92","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704492","IL23-1619","IL23-1619","subplot","737000","B4I_2025_NY_5280_subplot_3","1","5","5280","12","21","test","","","","","","","","","","","","","","","","","","","","11","","24","82","84","82","","","17","","28","75","99","93","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704485","IL23-1655","IL23-1655","plot","734809","B4I_2025_NY_5281","1","5","5281","12","20","test","","733304","NDP170011G","","60","5","60","8.80971839467934","659.2","136.9766234","171","","3","199","172","9.07560452135957","474.7","98.63896104","200","","","","","","","1067.87488139221","205.5","","","","","","","552.97341636088","25.8",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704485","IL23-1655","IL23-1655","subplot","737727","B4I_2025_NY_5281_subplot_1","1","5","5281","12","20","test","","","","","","","","","","","","","","","","","","","","9","","21","74","75","71","","","19","","26","65","89","80","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704485","IL23-1655","IL23-1655","subplot","737728","B4I_2025_NY_5281_subplot_2","1","5","5281","12","20","test","","","","","","","","","","","","","","","","","","","","4","","17","72","76","69","","","15","","27","67","89","85","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704485","IL23-1655","IL23-1655","subplot","737729","B4I_2025_NY_5281_subplot_3","1","5","5281","12","20","test","","","","","","","","","","","","","","","","","","","","1","","19","69","69","68","","","7","","25","64","85","83","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","544103","IL22-2362","","plot","735091","B4I_2025_NY_5282","1","5","5282","12","19","test","","733371","NDP250047Y","","0.1","1","0.1","8.57307528164799","907.5","193.6","170","","1","203","174","8.97223487623436","317.1","67.648","202","","","","","","","1004.78754435626","203.4","","","","","","","593.400112986111","31.1",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","544103","IL22-2362","","subplot","737115","B4I_2025_NY_5282_subplot_1","1","5","5282","12","19","test","","","","","","","","","","","","","","","","","","","","7","","16","57","66","57","","","10","","25","64","84","76","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","544103","IL22-2362","","subplot","737116","B4I_2025_NY_5282_subplot_2","1","5","5282","12","19","test","","","","","","","","","","","","","","","","","","","","7","","17","57","73","66","","","21","","25","66","88","75","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","544103","IL22-2362","","subplot","737117","B4I_2025_NY_5282_subplot_3","1","5","5282","12","19","test","","","","","","","","","","","","","","","","","","","","9","","16","66","72","65","","","21","","25","71","90","83","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704687","IL23-3565","IL23-3565","plot","734953","B4I_2025_NY_5283","1","5","5283","12","18","test","","733325","NDP250163Y","","60","5","60","8.63779513855599","797.9","163.6717949","171","","8","202","173","","380.8","78.11282051","200","","","","","","","944.27271783","194.9","","","","","","","521.073837384635","25.1",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704687","IL23-3565","IL23-3565","subplot","737034","B4I_2025_NY_5283_subplot_1","1","5","5283","12","18","test","","","","","","","","","","","","","","","","","","","","16","","21","76","80","70","","","31","","28","69","91","64","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704687","IL23-3565","IL23-3565","subplot","737035","B4I_2025_NY_5283_subplot_2","1","5","5283","12","18","test","","","","","","","","","","","","","","","","","","","","2","","19","72","83","62","","","15","","24","62","85","56","","",""
